week_of_outbreak,state_ut,district,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,Disease_Clean,date,Cases_lag1,Cases_lag2,Cases_lag4,Cases_MA_3w,Cases_SD_3w,Cases_WoW_change,Cases_EMA_3w,Weekly_Avg_Cases,Seasonality_Index,Cases_trend_4w,ALOS,Severity_Rate,Bed_Days,ICU_Required
28,Tamil Nadu,Sivaganga,19,0.0,11,7,2017,9.851231,78.53047155,0.1272849679,7.5,311.7,Dengue,2017-07-10,19.0,21.0,20.0,19.666666666666668,1.154700538379246,0.0,19.5,41.0,0.4634146341463415,-0.4999999999999986,5.0,0.1,95.0,2.0
40,Tamil Nadu,Sivaganga,13,0.0,30,9,2021,9.851231,78.53047155,0.07165945303,7.5,309.6533334,Dengue,2021-10-04,19.0,19.0,20.0,17.0,3.464101615137753,-0.3157894736842105,16.25,23.375,0.5561497326203209,-2.4000000000000004,5.0,0.1,65.0,1.0
52,Tamil Nadu,Sivaganga,25,0.0,25,12,2014,9.851231,78.53047155,0.06946399162,5.0,297.7733334,Dengue And Chikungunya,2014-12-29,,,,25.0,,,25.0,25.0,1.0,,,,,
23,Tamil Nadu,Tenkasi,19,0.0,20,5,2022,9.0318958,77.36536125,0.4864043787,7.0,314.98,Dengue,2022-06-06,,,,19.0,,,19.0,72.14285714285714,0.2633663366336634,,5.0,0.1,95.0,2.0
23,Tamil Nadu,Tenkasi (Tirunelveli),25,0.0,5,6,2020,8.9707606,77.3036864,0.9300106017,9.0,304.92,Chikungunya,2020-06-08,,,,25.0,,,25.0,24.2,1.0330578512396695,,4.0,0.08,100.0,2.0
27,Tamil Nadu,Thanjavur,32,0.0,3,7,2009,10.7860267,79.1381497,0.137618034,8.0,312.97,Acute Diarrhoeal Disease,2009-07-06,,,,32.0,,,32.0,27.4,1.1678832116788322,,2.0,0.02,64.0,1.0
50,Tamil Nadu,Thanjavur,4,1.0,1,12,2010,10.7860267,79.1381497,1.911279191,7.0,300.36,Acute Diarrhoeal Disease,2010-12-13,32.0,,,18.0,19.79898987322333,-0.875,18.0,15.5,0.25806451612903225,-27.999999999999993,2.0,0.02,8.0,0.0
4,Tamil Nadu,Thanjavur,66,2.0,25,1,2011,10.7860267,79.1381497,0.009439082476,8.0,303.0133334,Acute Diarrhoeal Disease,2011-01-24,4.0,32.0,,34.0,31.04834939252005,15.5,42.0,26.4,2.5,16.999999999999986,2.0,0.02,132.0,1.0
8,Tamil Nadu,Thanjavur,18,0.0,21,2,2011,10.7860267,79.1381497,0.01659719939,8.0,305.6433334,Acute Diarrhoeal Disease,2011-02-21,66.0,4.0,,29.333333333333332,32.516662395352526,-0.7272727272727273,30.0,33.45454545454545,0.5380434782608696,1.999999999999999,2.0,0.02,36.0,0.0
28,Tamil Nadu,Thanjavur,25,0.0,27,6,2011,10.7860267,79.1381497,0.09185294468,6.0,310.8666666,Acute Diarrhoeal Disease,2011-07-11,18.0,66.0,32.0,36.333333333333336,25.92939130279254,0.38888888888888884,27.5,31.071428571428573,0.8045977011494252,1.5000000000000073,2.0,0.02,50.0,0.0
50,Tamil Nadu,Thanjavur,32,0.0,18,12,2011,10.7860267,79.1381497,0.05632934196,8.0,300.37,Acute Diarrhoeal Disease,2011-12-12,25.0,18.0,4.0,25.0,7.000000000000006,0.28,29.75,15.5,2.064516129032258,-9.500000000000004,2.0,0.02,64.0,1.0
9,Tamil Nadu,Thanjavur,19,0.0,1,3,2012,10.7860267,79.1381497,0.0004408192248,8.0,309.332,Acute Diarrhoeal Disease,2012-02-27,32.0,25.0,66.0,25.333333333333332,6.506407098647719,-0.40625,24.375,16.0,1.1875,1.0000000000000024,2.0,0.02,38.0,0.0
10,Tamil Nadu,Thanjavur,10,0.0,1,3,2012,10.7860267,79.1381497,0.0004408192248,8.0,309.332,Acute Diarrhoeal Disease,2012-03-05,19.0,32.0,18.0,20.333333333333332,11.060440015358047,-0.4736842105263158,17.1875,59.25,0.16877637130801687,-5.799999999999998,2.0,0.02,20.0,0.0
10,Tamil Nadu,Thanjavur,19,0.0,1,3,2012,10.7860267,79.1381497,0.0004408192248,8.0,309.332,Acute Diarrhoeal Disease,2012-03-05,10.0,19.0,25.0,16.0,5.196152422706655,0.8999999999999999,18.09375,59.25,0.3206751054852321,-4.8000000000000025,2.0,0.02,38.0,0.0
21,Tamil Nadu,Thanjavur,72,0.0,26,5,2012,10.7860267,79.1381497,0.1342329424,7.0,311.07,Acute Diarrhoeal Disease,2012-05-21,19.0,10.0,32.0,33.666666666666664,33.50124375800596,2.789473684210526,45.046875,28.555555555555557,2.5214007782101167,16.799999999999994,2.0,0.02,144.0,1.0
28,Tamil Nadu,Thanjavur,45,2.0,13,7,2013,10.7860267,79.1381497,0.08412576544,4.0,309.7133333,Acute Diarrhoeal Disease,2013-07-15,72.0,19.0,19.0,45.333333333333336,26.501572280401273,-0.375,45.0234375,31.071428571428573,1.4482758620689655,15.800000000000004,2.0,0.02,90.0,1.0
23,Tamil Nadu,Thanjavur,15,0.0,6,6,2016,10.7860267,79.1381497,0.4507535239,8.0,313.17,Acute Diarrhoeal Disease,2016-06-06,45.0,72.0,10.0,44.0,28.5131548587665,-0.6666666666666667,30.01171875,25.5,0.5882352941176471,-3.899999999999994,2.0,0.02,30.0,0.0
14,Tamil Nadu,Thanjavur,68,0.0,8,4,2018,10.7860267,79.1381497,0.007168373219,6.0,313.145,Acute Diarrhoeal Disease,2018-04-02,15.0,45.0,19.0,42.666666666666664,26.576932353703523,3.533333333333333,49.005859375,30.0,2.2666666666666666,-4.200000000000008,2.0,0.02,136.0,1.0
30,Tamil Nadu,Thanjavur,10,0.0,27,7,2018,10.7860267,79.1381497,0.03713612888,8.0,313.2,Acute Diarrhoeal Disease,2018-07-23,68.0,15.0,72.0,31.0,32.14031735997639,-0.8529411764705882,29.5029296875,55.888888888888886,0.17892644135188868,-5.2,2.0,0.02,20.0,0.0
31,Tamil Nadu,Thanjavur,15,0.0,3,8,2018,10.7860267,79.1381497,0.126728941,6.0,310.33,Acute Diarrhoeal Disease,2018-07-30,10.0,68.0,45.0,31.0,32.14031735997639,0.5,22.25146484375,16.333333333333332,0.9183673469387755,-5.799999999999993,2.0,0.02,30.0,0.0
8,Tamil Nadu,Thanjavur,61,0.0,17,2,2020,10.7860267,79.1381497,0.01945987739,8.0,308.735,Acute Diarrhoeal Disease,2020-02-24,15.0,10.0,15.0,28.666666666666668,28.112867753634333,3.0666666666666664,41.625732421875,33.45454545454545,1.8233695652173914,-1.6000000000000074,2.0,0.02,122.0,1.0
27,Tamil Nadu,Thanjavur,57,0.0,4,7,2020,10.7860267,79.1381497,0.2544956103,7.0,311.48,Acute Diarrhoeal Disease,2020-07-06,61.0,15.0,68.0,44.333333333333336,25.48201980482185,-0.06557377049180324,49.3128662109375,27.4,2.0802919708029197,18.700000000000003,2.0,0.02,114.0,1.0
22,Tamil Nadu,Thanjavur,9,0.0,3,6,2022,10.7860267,79.1381497,0.1644044216,9.0,310.305,Acute Diarrhoeal Disease,2022-05-30,57.0,61.0,10.0,42.333333333333336,28.936712552280934,-0.8421052631578947,29.15643310546875,31.375,0.2868525896414343,-2.1999999999999917,2.0,0.02,18.0,0.0
39,Tamil Nadu,Thanjavur,19,0.0,27,9,2012,10.7860267,79.1381497,0.07849861396,8.0,308.635,Chikungunya,2012-09-24,,,,19.0,,,19.0,34.77777777777778,0.5463258785942492,,4.0,0.08,76.0,2.0
39,Tamil Nadu,Thanjavur,28,0.0,26,9,2014,10.7860267,79.1381497,0.2006695863,7.0,307.11,Chikungunya,2014-09-29,19.0,,,23.5,6.363961030678928,0.4736842105263157,23.5,34.77777777777778,0.805111821086262,8.999999999999996,4.0,0.08,112.0,2.0
44,Tamil Nadu,Thanjavur,86,0.0,30,10,2014,10.7860267,79.1381497,0.4247855229,8.0,302.4066666,Chikungunya,2014-11-03,28.0,19.0,,44.333333333333336,36.363901514184825,2.0714285714285716,54.75,53.0,1.6226415094339623,33.499999999999986,4.0,0.08,344.0,7.0
13,Tamil Nadu,Thanjavur,3,0.0,26,3,2012,10.7860267,79.1381497,8.63e-05,7.0,312.94333340000003,Cholera,2012-03-26,,,,3.0,,,3.0,3.0,1.0,,3.0,0.05,9.0,0.0
40,Tamil Nadu,Thanjavur,20,0.0,2,10,2011,10.7860267,79.1381497,0.05761341603,12.0,305.0966666,Dengue,2011-10-03,,,,20.0,,,20.0,23.375,0.8556149732620321,,5.0,0.1,100.0,2.0
37,Tamil Nadu,Thanjavur,48,0.0,13,9,2012,10.7860267,79.1381497,0.1410459727,8.0,309.46,Dengue,2012-09-10,20.0,,,34.0,19.79898987322333,1.4,34.0,24.0,2.0,27.999999999999993,5.0,0.1,240.0,5.0
41,Tamil Nadu,Thanjavur,65,0.0,10,10,2012,10.7860267,79.1381497,0.6264695704,9.0,309.9666666,Dengue,2012-10-08,48.0,20.0,,44.333333333333336,22.722969289539016,0.35416666666666674,49.5,32.42857142857143,2.004405286343612,22.500000000000004,5.0,0.1,325.0,6.0
46,Tamil Nadu,Thanjavur,18,0.0,14,11,2013,10.7860267,79.1381497,0.002248812803,11.0,304.9533334,Dengue,2013-11-18,65.0,48.0,,43.666666666666664,23.797758998135375,-0.7230769230769231,33.75,14.0,1.2857142857142858,1.1000000000000023,5.0,0.1,90.0,2.0
36,Tamil Nadu,Thanjavur,22,0.0,3,9,2015,10.7860267,79.1381497,0.03541508713,8.0,312.485,Dengue,2015-09-07,18.0,65.0,20.0,35.0,26.057628441590765,0.22222222222222232,27.875,37.6,0.5851063829787234,-12.499999999999995,5.0,0.1,110.0,2.0
39,Tamil Nadu,Thanjavur,19,0.0,23,9,2015,10.7860267,79.1381497,0.1219149599,7.0,314.345,Dengue,2015-09-28,22.0,18.0,48.0,19.666666666666668,2.0816659994661055,-0.13636363636363635,23.4375,34.93333333333333,0.5438931297709925,-13.400000000000004,5.0,0.1,95.0,2.0
36,Tamil Nadu,Thanjavur,56,0.0,8,9,2016,10.7860267,79.1381497,0.06720439713,8.0,311.56,Dengue,2016-09-05,19.0,22.0,65.0,32.333333333333336,20.550750189064466,1.9473684210526314,39.71875,37.6,1.4893617021276595,11.100000000000001,5.0,0.1,280.0,6.0
24,Tamil Nadu,The Nilgiris,16,0.0,13,6,2019,11.4,76.7,1.149095645,18.0,301.55333340000004,Acute Diarrhoeal Disease,2019-06-17,,,,16.0,,,16.0,30.666666666666668,0.5217391304347826,,2.0,0.02,32.0,0.0
20,Tamil Nadu,Theni,13,0.0,14,5,2010,9.9696643,77.47420049,0.0372602183,6.0,314.695,Acute Diarrhoeal Disease,2010-05-17,,,,13.0,,,13.0,25.25,0.5148514851485149,,2.0,0.02,26.0,0.0
22,Tamil Nadu,Theni,21,0.0,26,5,2010,9.9696643,77.47420049,0.08107195809,6.0,313.99,Acute Diarrhoeal Disease,2010-05-31,13.0,,,17.0,5.656854249492381,0.6153846153846154,17.0,31.375,0.6693227091633466,7.9999999999999964,2.0,0.02,42.0,0.0
25,Tamil Nadu,Theni,25,0.0,18,6,2010,9.9696643,77.47420049,0.5856858554,6.0,313.9725,Acute Diarrhoeal Disease,2010-06-21,21.0,13.0,,19.666666666666668,6.110100926607786,0.19047619047619047,21.0,28.916666666666668,0.8645533141210374,5.999999999999998,2.0,0.02,50.0,0.0
28,Tamil Nadu,Theni,28,0.0,6,7,2010,9.9696643,77.47420049,0.2688121983,5.0,316.6666666,Acute Diarrhoeal Disease,2010-07-12,25.0,21.0,,24.666666666666668,3.511884584284244,0.1200000000000001,24.5,31.071428571428573,0.9011494252873563,4.900000000000002,2.0,0.02,56.0,1.0
16,Tamil Nadu,Theni,11,0.0,22,4,2011,9.9696643,77.47420049,0.5498600001,6.0,313.6533334,Acute Diarrhoeal Disease,2011-04-18,28.0,25.0,13.0,21.333333333333332,9.073771725877465,-0.6071428571428572,17.75,19.666666666666668,0.559322033898305,-2.6999999999999966,2.0,0.02,22.0,0.0
27,Tamil Nadu,Theni,10,0.0,2,7,2014,9.9696643,77.47420049,0.06728575799,6.0,314.31333340000003,Acute Diarrhoeal Disease,2014-07-07,11.0,28.0,21.0,16.333333333333332,10.115993936995677,-0.09090909090909094,13.875,27.4,0.36496350364963503,-6.2,2.0,0.02,20.0,0.0
21,Tamil Nadu,Theni,36,0.0,19,5,2015,9.9696643,77.47420049,0.7331649154,10.0,305.39,Acute Diarrhoeal Disease,2015-05-25,10.0,11.0,25.0,19.0,14.730919862656233,2.6,24.9375,28.555555555555557,1.2607003891050583,2.299999999999998,2.0,0.02,72.0,1.0
28,Tamil Nadu,Theni,50,0.0,7,7,2009,9.9696643,77.47420049,0.2562282816,4.0,316.06,Chikungunya,2009-07-13,,,,50.0,,,50.0,41.333333333333336,1.2096774193548387,,4.0,0.08,200.0,4.0
32,Tamil Nadu,Theni,82,0.0,3,8,2009,9.9696643,77.47420049,0.2169554891,4.0,315.25,Chikungunya,2009-08-10,50.0,,,66.0,22.627416997969522,0.6399999999999999,66.0,29.6,2.77027027027027,31.99999999999998,4.0,0.08,328.0,7.0
50,Tamil Nadu,Theni,10,0.0,15,7,2009,9.9696643,77.47420049,0.06405189711,4.0,314.1466666,Chikungunya,2009-12-14,82.0,50.0,,47.333333333333336,36.073998022583154,-0.8780487804878049,38.0,23.625,0.42328042328042326,-19.99999999999999,4.0,0.08,40.0,1.0
33,Tamil Nadu,Theni,30,0.0,17,8,2012,9.9696643,77.47420049,0.394840877,5.0,318.28000000000003,Chikungunya,2012-08-13,10.0,82.0,,40.666666666666664,37.16629297271027,2.0,34.0,42.142857142857146,0.711864406779661,-13.20000000000001,4.0,0.08,120.0,2.0
25,Tamil Nadu,Theni,66,0.0,11,6,2014,9.9696643,77.47420049,0.07469071328,7.0,312.1533334,Chikungunya,2014-06-23,30.0,10.0,50.0,35.333333333333336,28.37839553839035,1.2000000000000002,50.0,44.2,1.4932126696832577,-2.800000000000006,4.0,0.08,264.0,5.0
25,Tamil Nadu,Theni,28,0.0,21,6,2018,9.9696643,77.47420049,0.06686248441,6.0,311.88,Chikungunya,2018-06-18,66.0,30.0,82.0,41.333333333333336,21.385353243127255,-0.5757575757575757,39.0,44.2,0.6334841628959276,9.000000000000004,4.0,0.08,112.0,2.0
32,Tamil Nadu,Theni,34,0.0,9,8,2019,9.9696643,77.47420049,0.2719435978,3.0,313.9725,Chikungunya,2019-08-12,28.0,66.0,10.0,42.666666666666664,20.428737928059416,0.2142857142857142,36.5,29.6,1.1486486486486487,-2.599999999999994,4.0,0.08,136.0,3.0
38,Tamil Nadu,Theni,43,0.0,7,9,2019,9.9696643,77.47420049,0.04284734381,6.0,313.90000000000003,Chikungunya,2019-09-23,34.0,28.0,30.0,35.0,7.549834435270751,0.2647058823529411,39.75,31.666666666666668,1.3578947368421053,-6.300000000000001,4.0,0.08,172.0,3.0
19,Tamil Nadu,Theni,23,0.0,12,5,2010,9.9696643,77.47420049,0.06652695286,6.0,315.7333334,Cholera,2010-05-10,,,,23.0,,,23.0,39.666666666666664,0.5798319327731093,,3.0,0.05,69.0,1.0
1,Tamil Nadu,Theni,21,0.0,3,1,2012,9.9696643,77.47420049,0.4204133468,13.0,300.02500000000003,Cholera,2012-01-02,23.0,,,22.0,1.4142135623730951,-0.08695652173913049,22.0,19.0,1.105263157894737,-2.0000000000000044,3.0,0.05,63.0,1.0
46,Tamil Nadu,Theni,5,0.0,11,11,2009,9.9696643,77.47420049,2.362386394,5.0,313.9725,Dengue,2009-11-16,,,,5.0,,,5.0,14.0,0.35714285714285715,,5.0,0.1,25.0,0.0
19,Tamil Nadu,Theni,11,0.0,9,5,2011,9.9696643,77.47420049,0.07313094396,6.0,308.6866666,Dengue,2011-05-09,5.0,,,8.0,4.242640687119285,1.2000000000000002,8.0,57.5,0.19130434782608696,5.999999999999998,5.0,0.1,55.0,1.0
22,Tamil Nadu,Theni,9,0.0,25,5,2012,9.9696643,77.47420049,0.2895826607,7.0,309.65000000000003,Dengue,2012-05-28,11.0,5.0,,8.333333333333334,3.055050463303893,-0.18181818181818177,8.5,90.6,0.09933774834437087,1.9999999999999996,5.0,0.1,45.0,1.0
34,Tamil Nadu,Theni,26,0.0,22,8,2012,9.9696643,77.47420049,0.2249669691,5.0,313.46,Dengue,2012-08-20,9.0,11.0,,15.333333333333334,9.29157324317757,1.8888888888888888,17.25,42.75,0.6081871345029239,6.1,5.0,0.1,130.0,3.0
25,Tamil Nadu,Theni,63,0.0,10,6,2013,9.9696643,77.47420049,0.1166061241,6.0,318.31,Dengue,2013-06-24,26.0,9.0,5.0,32.666666666666664,27.610384519838426,1.423076923076923,40.125,33.0,1.9090909090909092,17.299999999999997,5.0,0.1,315.0,6.0
41,Tamil Nadu,Theni,36,0.0,8,10,2013,9.9696643,77.47420049,0.01359488298,6.0,316.8433334,Dengue,2013-10-14,63.0,26.0,11.0,41.666666666666664,19.139836293274126,-0.4285714285714286,38.0625,32.42857142857143,1.1101321585903083,11.800000000000004,5.0,0.1,180.0,4.0
34,Tamil Nadu,Theni,19,0.0,13,8,2015,9.9696643,77.47420049,0.01443692172,6.0,313.955,Dengue,2015-08-24,36.0,63.0,9.0,39.333333333333336,22.18858565419016,-0.4722222222222222,28.53125,42.75,0.4444444444444444,-4.799999999999997,5.0,0.1,95.0,2.0
22,Tamil Nadu,Theni,31,0.0,29,5,2017,9.9696643,77.47420049,0.1821434045,6.0,312.2333334,Dengue,2017-05-29,19.0,36.0,26.0,28.666666666666668,8.736894948054111,0.631578947368421,29.765625,90.6,0.34216335540838855,-11.3,5.0,0.1,155.0,3.0
28,Tamil Nadu,Thiruvallur,85,0.0,5,7,2010,13.13014755,79.92435386,0.2797536479,8.0,304.68,Acute Diarrhoeal Disease,2010-07-12,,,,85.0,,,85.0,31.071428571428573,2.735632183908046,,2.0,0.02,170.0,2.0
8,Tamil Nadu,Thiruvallur,30,0.0,22,2,2011,13.13014755,79.92435386,0.04554685673,7.0,304.865,Acute Diarrhoeal Disease,2011-02-21,85.0,,,57.5,38.890872965260115,-0.6470588235294117,57.5,33.45454545454545,0.8967391304347826,-55.0,2.0,0.02,60.0,1.0
30,Tamil Nadu,Thiruvallur,13,0.0,23,7,2014,13.13014755,79.92435386,0.02428256253,8.0,308.82,Acute Diarrhoeal Disease,2014-07-28,30.0,85.0,,42.666666666666664,37.634204300520736,-0.5666666666666667,35.25,55.888888888888886,0.23260437375745527,-36.00000000000001,2.0,0.02,26.0,0.0
32,Tamil Nadu,Thiruvallur,59,0.0,13,8,2016,13.13014755,79.92435386,0.0369367276,9.0,310.6,Acute Diarrhoeal Disease,2016-08-08,13.0,30.0,,34.0,23.25940669922601,3.5384615384615383,47.125,19.666666666666668,3.0,-9.500000000000009,2.0,0.02,118.0,1.0
47,Tamil Nadu,Thiruvallur,60,0.0,23,11,2016,13.13014755,79.92435386,0.01207404781,8.0,302.2066666,Acute Diarrhoeal Disease,2016-11-21,59.0,13.0,85.0,44.0,26.8514431641951,0.016949152542372836,53.5625,25.0,2.4,13.599999999999994,2.0,0.02,120.0,1.0
45,Tamil Nadu,Thiruvallur,26,0.0,7,10,2017,13.13014755,79.92435386,0.7070288885,8.0,308.01,Acute Diarrhoeal Disease,2017-11-06,60.0,59.0,30.0,48.333333333333336,19.347695814575264,-0.5666666666666667,39.78125,24.5,1.0612244897959184,4.000000000000004,2.0,0.02,52.0,1.0
36,Tamil Nadu,Thiruvallur,35,0.0,31,8,2011,13.13014755,79.92435386,0.161409477,8.0,304.865,Chikungunya,2011-09-05,,,,35.0,,,35.0,35.0,1.0,,4.0,0.08,140.0,3.0
49,Tamil Nadu,Thiruvallur,31,2.0,8,12,2011,13.13014755,79.92435386,0.03851227113,9.0,303.12,Cholera,2011-12-05,,,,31.0,,,31.0,20.5,1.5121951219512195,,3.0,0.05,93.0,2.0
31,Tamil Nadu,Thiruvallur,32,0.0,22,7,2016,13.13014755,79.92435386,0.6003986335,11.0,304.865,Dengue,2016-08-01,,,,32.0,,,32.0,32.0,1.0,,5.0,0.1,160.0,3.0
33,Tamil Nadu,Thiruvallur,20,0.0,16,8,2017,13.13014755,79.92435386,0.4863094222,6.0,306.34000000000003,Dengue,2017-08-14,32.0,,,26.0,8.48528137423857,-0.375,26.0,25.0,0.8,-12.000000000000007,5.0,0.1,100.0,2.0
38,Tamil Nadu,Thiruvallur,36,0.0,18,9,2017,13.13014755,79.92435386,0.3660471481,10.0,302.5,Dengue,2017-09-18,20.0,32.0,,29.333333333333332,8.326663997864532,0.8,31.0,22.166666666666668,1.6240601503759398,1.9999999999999953,5.0,0.1,180.0,4.0
30,Tamil Nadu,Thiruvalluvar,43,0.0,26,7,2019,13.1120553,80.0917415,0.640574405,8.0,308.27,Acute Diarrhoeal Disease,2019-07-29,,,,43.0,,,43.0,55.888888888888886,0.7693836978131213,,2.0,0.02,86.0,1.0
28,Tamil Nadu,Thiruvannamalai,36,0.0,6,7,2009,9.539867,77.6197904,0.2663984074,4.0,316.06,Acute Diarrhoeal Disease,2009-07-13,,,,36.0,,,36.0,31.071428571428573,1.1586206896551723,,2.0,0.02,72.0,1.0
10,Tamil Nadu,Thiruvannamalai,162,0.0,1,3,2010,9.539867,77.6197904,0.0004217284325,6.0,314.064,Acute Diarrhoeal Disease,2010-03-08,36.0,,,99.0,89.09545442950498,3.5,99.0,59.25,2.7341772151898733,125.99999999999997,2.0,0.02,324.0,3.0
32,Tamil Nadu,Thiruvannamalai,10,0.0,9,8,2014,9.539867,77.6197904,0.1517497553,4.0,317.54,Chikungunya,2014-08-11,,,,10.0,,,10.0,29.6,0.33783783783783783,,4.0,0.08,40.0,1.0
39,Tamil Nadu,Thiruvannamalai,11,0.0,19,9,2014,9.539867,77.6197904,0.09246116795,5.0,315.5333334,Chikungunya,2014-09-29,10.0,,,10.5,0.7071067811865476,0.10000000000000009,10.5,34.77777777777778,0.31629392971246006,0.999999999999999,4.0,0.08,44.0,1.0
41,Tamil Nadu,Thiruvannamalai,42,0.0,5,10,2015,9.539867,77.6197904,0.4633541367,8.0,310.66,Chikungunya,2015-10-12,11.0,10.0,,21.0,18.193405398660254,2.8181818181818183,26.25,42.0,1.0,15.999999999999991,4.0,0.08,168.0,3.0
50,Tamil Nadu,Thiruvannamalai,15,0.0,12,12,2011,9.539867,77.6197904,0.1140164655,13.0,302.008,Cholera,2011-12-12,,,,15.0,,,15.0,15.0,1.0,,3.0,0.05,45.0,1.0
39,Tamil Nadu,Thiruvannamalai,32,0.0,27,9,2012,9.539867,77.6197904,0.0590562396,6.0,312.81,Dengue,2012-09-24,,,,32.0,,,32.0,34.93333333333333,0.9160305343511451,,5.0,0.1,160.0,3.0
28,Tamil Nadu,Thiruvannamalai,12,0.0,13,7,2014,9.539867,77.6197904,0.04375064205,4.0,312.5133334,Dengue,2014-07-14,32.0,,,22.0,14.142135623730951,-0.625,22.0,41.0,0.2926829268292683,-20.000000000000004,5.0,0.1,60.0,1.0
41,Tamil Nadu,Thiruvannamalai,9,0.0,8,10,2015,9.539867,77.6197904,0.1810904139,6.0,311.2466666,Dengue,2015-10-12,12.0,32.0,,17.666666666666668,12.503332889007368,-0.25,15.5,32.42857142857143,0.2775330396475771,-11.500000000000002,5.0,0.1,45.0,1.0
37,Tamil Nadu,Thiruvannamalai,28,0.0,8,9,2015,9.539867,77.6197904,0.2862972577,7.0,304.40000000000003,Dengue And Chikungunya,2015-09-14,,,,28.0,,,28.0,27.0,1.037037037037037,,,,,
25,Tamil Nadu,Thiruvarur,30,0.0,16,6,2010,10.73618605,79.63318659,0.2055041526,7.0,308.1783333,Acute Diarrhoeal Disease,2010-06-21,,,,30.0,,,30.0,28.916666666666668,1.037463976945245,,2.0,0.02,60.0,1.0
26,Tamil Nadu,Thiruvarur,15,0.0,23,6,2010,10.73618605,79.63318659,0.2628238366,10.0,308.6866666,Acute Diarrhoeal Disease,2010-06-28,30.0,,,22.5,10.606601717798213,-0.5,22.5,32.857142857142854,0.4565217391304348,-15.000000000000002,2.0,0.02,30.0,0.0
26,Tamil Nadu,Thiruvarur,31,0.0,27,6,2010,10.73618605,79.63318659,0.1044567221,11.0,305.40000000000003,Acute Diarrhoeal Disease,2010-06-28,15.0,30.0,,25.333333333333332,8.962886439832502,1.0666666666666669,26.75,32.857142857142854,0.9434782608695653,0.49999999999999556,2.0,0.02,62.0,1.0
51,Tamil Nadu,Thiruvarur,54,0.0,10,12,2010,10.73618605,79.63318659,1.128930165,9.0,299.76,Acute Diarrhoeal Disease,2010-12-20,31.0,15.0,,33.333333333333336,19.60442127004348,0.7419354838709677,40.375,22.571428571428573,2.392405063291139,8.799999999999999,2.0,0.02,108.0,1.0
27,Tamil Nadu,Thiruvarur,24,0.0,2,7,2011,10.73618605,79.63318659,0.131480009,9.0,309.84000000000003,Acute Diarrhoeal Disease,2011-07-04,54.0,31.0,30.0,36.333333333333336,15.69500982265807,-0.5555555555555556,32.1875,27.4,0.8759124087591241,5.000000000000001,2.0,0.02,48.0,0.0
4,Tamil Nadu,Thiruvarur,10,0.0,25,1,2012,10.73618605,79.63318659,0.0001073696507,9.0,301.38,Acute Diarrhoeal Disease,2012-01-23,24.0,54.0,15.0,29.333333333333332,22.479620400116488,-0.5833333333333333,21.09375,26.4,0.3787878787878788,-9.299999999999997,2.0,0.02,20.0,0.0
24,Tamil Nadu,Thiruvarur,112,0.0,12,6,2012,10.73618605,79.63318659,0.04590510032,8.0,313.3,Acute Diarrhoeal Disease,2012-06-11,10.0,24.0,31.0,48.666666666666664,55.2931581059839,10.2,66.546875,30.666666666666668,3.652173913043478,15.999999999999995,2.0,0.02,224.0,2.0
37,Tamil Nadu,Thiruvarur,16,0.0,12,9,2016,10.73618605,79.63318659,0.01058325331,9.0,311.68,Acute Diarrhoeal Disease,2016-09-12,112.0,10.0,54.0,46.0,57.23635208501674,-0.8571428571428572,41.2734375,17.75,0.9014084507042254,7.800000000000002,2.0,0.02,32.0,0.0
11,Tamil Nadu,Thiruvarur,32,0.0,10,3,2020,10.73618605,79.63318659,0.05966742573,7.0,307.67,Acute Diarrhoeal Disease,2020-03-16,16.0,112.0,24.0,53.333333333333336,51.43280405862909,1.0,36.63671875,103.2,0.31007751937984496,-2.999999999999989,2.0,0.02,64.0,1.0
5,Tamil Nadu,Thiruvarur,5,0.0,27,1,2011,10.73618605,79.63318659,0.02959746411,9.0,301.3166666,Cholera,2011-01-31,,,,5.0,,,5.0,5.0,1.0,,3.0,0.05,15.0,0.0
33,Tamil Nadu,Thiruvarur,22,0.0,10,8,2010,10.73618605,79.63318659,0.1489311489,9.0,311.02,Dengue,2010-08-16,,,,22.0,,,22.0,25.0,0.88,,5.0,0.1,110.0,2.0
46,Tamil Nadu,Thoothukudi,20,0.0,16,11,2011,8.8052602,78.1452745,0.09363320126,5.0,307.66,Acute Diarrhoeal Disease,2011-11-14,,,,20.0,,,20.0,26.0,0.7692307692307693,,2.0,0.02,40.0,0.0
2,Tamil Nadu,Thoothukudi,15,0.0,8,1,2012,8.8052602,78.1452745,0.06198671477,5.0,303.505,Acute Diarrhoeal Disease,2012-01-09,20.0,,,17.5,3.5355339059327378,-0.25,17.5,31.4,0.47770700636942676,-4.999999999999998,2.0,0.02,30.0,0.0
7,Tamil Nadu,Thoothukudi,19,0.0,13,2,2012,8.8052602,78.1452745,0.2299828138,7.0,305.135,Acute Diarrhoeal Disease,2012-02-13,15.0,20.0,,18.0,2.6457513110645907,0.2666666666666666,18.25,36.0,0.5277777777777778,-0.5000000000000038,2.0,0.02,38.0,0.0
